District,VDC_Municipality,Ward,Age,Gender,Ethnicity,Ethnicity_Other,Occupation,Occupation_Other,Do_you_have_any_health_problem,A0JS,A1JS,A2JS,A3JS,B0JS,B1NOV,B2NOV,C0JS,C1JS,C2JS,D0JS,D1NOV,D2NOV,E0JS,E1JS,E2JS,F0NOV,F1NOV,G0NOV,H0NOV,H1NOV
Makwanpur,Hetauda_Submet,12,25-39,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,food,1_not_at_all,relifef_distributed_based_on_political_parties,relief_distributed_based_on_first_come_first_served,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,1_not_at_all,was_promised_relief_but_never_received,donêt_know_where_distribution_sites_are,2_not_very_much,first_come_first_served,based_political_parties,2_not_very_much,not_enough_blankets,2_not_very_much,,
Makwanpur,Hetauda_Submet,12,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,housing_inspections,1_not_at_all,relifef_distributed_based_on_political_parties,relief_distributed_based_on_first_come_first_served,4_somewhat_yes,,,1_not_at_all,was_promised_relief_but_never_received,ngo_plans_unclear,1_not_at_all,first_come_first_served,based_political_parties,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Makwanpur,Hetauda_Submet,12,25-39,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,housing_inspections,1_not_at_all,relifef_distributed_based_on_political_parties,relief_distributed_based_on_first_come_first_served,4_somewhat_yes,,,1_not_at_all,was_promised_relief_but_never_received,do_not_trust_NGOs,1_not_at_all,first_come_first_served,based_political_parties,1_not_at_all,not_enough_fuel,2_not_very_much,,
Makwanpur,Hetauda_Submet,12,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,livelihoods,1_not_at_all,relifef_distributed_based_on_first_come_first_served,government_doesnot_know_what_its_doing,1_not_at_all,how_to_register_for_access_support,news_about_government_decision,1_not_at_all,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,1_not_at_all,first_come_first_served,based_political_parties,1_not_at_all,not_enough_fuel,2_not_very_much,,
Makwanpur,Hetauda_Submet,12,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,financial_support,housing_inspections,psychosocial_counseling,1_not_at_all,was_promised_relief_but_never_received,relief_distributed_based_on_first_come_first_served,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,4_somewhat_yes,,,1_not_at_all,based_on_political_parties,first_come_first_served,1_not_at_all,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Makwanpur,Hetauda_Submet,17,40-54,male,Janajati,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),healthcare,psychosocial_counseling,1_not_at_all,reconstruction_process_taking_too_long,relief_distributed_based_on_first_come_first_served,2_not_very_much,news_about_government_decisions,how_to_replace_personal_documentation,1_not_at_all,relief_distributed_based_on_first_come_first_served,relief_distributed_based_on_distance_from_road,1_not_at_all,first_come_first_served,based_political_parties,1_not_at_all,not_enough_fuel,2_not_very_much,,
Makwanpur,Hetauda_Submet,17,25-39,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),education,livelihoods,2_not_very_much,relifef_distributed_based_on_political_parties,relief_distributed_based_on_severe_damage,1_not_at_all,news_about_government_decisions,finding_missing_people,1_not_at_all,relief_distributed_based_on_first_come_first_served,do_not_trust_NGOs,1_not_at_all,based_on_political_parties,first_come_first_served,1_not_at_all,not_enough_fuel,1_not_at_all,,
Makwanpur,Hetauda_Submet,17,25-39,male,Brahmin,,skilled_worker,,no_difficulty,1_not_at_all,long_term_shelter_(housing),psychosocial_counseling,housing_inspections,1_not_at_all,can't_get_to_distribution_sites,relief_distributed_based_on_first_come_first_served,1_not_at_all,finding_missing_people,how_to_register_for_access_support,1_not_at_all,do_not_trust_NGOs,can_t_get_to_distribution_sites,1_not_at_all,based_on_distance_from_main_road,based_political_parties,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Makwanpur,Hetauda_Submet,6,25-39,male,Brahmin,,skilled_worker,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,healthcare,1_not_at_all,relifef_distributed_based_on_political_parties,reconstruction_process_taking_too_long,2_not_very_much,news_about_government_decisions,how_to_register_for_access_support,1_not_at_all,relief_distributed_based_on_political_parties,relief_distributed_based_on_first_come_first_served,1_not_at_all,based_on_political_parties,based_on_distance_from_main_road,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Makwanpur,Hetauda_Submet,17,25-39,male,Tamang,,skilled_worker,,no_difficulty,1_not_at_all,long_term_shelter_(housing),short_term_shelter__tent_shelterbox,healthcare,1_not_at_all,relifef_distributed_based_on_political_parties,government_doesnot_know_what_its_doing,2_not_very_much,news_about_government_decisions,how_to_get_shelter_materials,1_not_at_all,donêt_know_how_to_register_for_relief_services,do_not_trust_NGOs,1_not_at_all,based_on_caste_system,based_political_parties,1_not_at_all,not_enough_fuel,1_not_at_all,,
Makwanpur,Hetauda_Submet,17,25-39,male,Brahmin,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),financial_support,food,1_not_at_all,relifef_distributed_based_on_political_parties,donêt_know_how_to_register_for_relief_services,2_not_very_much,news_about_government_decisions,how_to_get_shelter_materials,4_somewhat_yes,,,2_not_very_much,based_on_political_parties,first_come_first_served,2_not_very_much,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Makwanpur,Chhatiwan,3,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,psychosocial_counseling,1_not_at_all,was_promised_relief_but_never_received,government_doesnot_know_what_its_doing,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,1_not_at_all,was_promised_relief_but_never_received,ngo_plans_unclear,don_t_know,,,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Makwanpur,Chhatiwan,3,55+,male,Brahmin,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),financial_support,healthcare,1_not_at_all,relifef_distributed_based_on_political_parties,reconstruction_process_taking_too_long,2_not_very_much,news_about_government_decisions,how_to_register_for_access_support,1_not_at_all,relief_distributed_based_on_political_parties,relief_distributed_based_on_first_come_first_served,1_not_at_all,based_on_political_parties,other,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Makwanpur,Chhatiwan,3,25-39,male,Brahmin,,government_ser,,no_difficulty,1_not_at_all,long_term_shelter_(housing),psychosocial_counseling,livelihoods,1_not_at_all,was_promised_relief_but_never_received,reconstruction_process_taking_too_long,2_not_very_much,news_about_government_decisions,finding_missing_people,1_not_at_all,donêt_know_how_to_register_for_relief_services,reconstruction_process_taking_too_long,1_not_at_all,based_on_caste_system,based_political_parties,4_somewhat_yes,,1_not_at_all,,
Makwanpur,Bhimphedi,6,55+,male,Brahmin,,skilled_worker,,no_difficulty,4_somewhat_yes,,,,5_completely_yes,,,4_somewhat_yes,,,5_completely_yes,,,don_t_know,,,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Nibuwatar,2,40-54,male,Dalit,,farmer_laborer,,no_difficulty,5_completely_yes,,,,don_t_know,,,don_t_know,,,5_completely_yes,,,don_t_know,,,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Nibuwatar,2,40-54,male,Dalit,,farmer_laborer,,no_difficulty,4_somewhat_yes,,,,refused,,,don_t_know,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Nibuwatar,2,55+,male,Dalit,,farmer_laborer,,no_difficulty,don_t_know,,,,don_t_know,,,don_t_know,,,5_completely_yes,,,don_t_know,,,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Nibuwatar,3,55+,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,financial_support,seeds_and_fertilizers,long_term_shelter__housing,1_not_at_all,do_not_trust_government,reconstruction_process_taking_too_long,1_not_at_all,how_to_replace_personal_documentation,how_to_get_shelter_materials,1_not_at_all,renters_excluded_from_distribution,donêt_know_where_distribution_sites_are,1_not_at_all,based_on_political_parties,based_on_distance_from_main_road,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Makwanpur,Nibuwatar,5,40-54,male,Chhetri,,government_ser,,no_difficulty,5_completely_yes,,,,5_completely_yes,,,5_completely_yes,,,5_completely_yes,,,5_completely_yes,,,5_completely_yes,,5_completely_yes,,
Makwanpur,Nibuwatar,5,40-54,male,Brahmin,,government_ser,,no_difficulty,4_somewhat_yes,,,,4_somewhat_yes,,,4_somewhat_yes,,,4_somewhat_yes,,,don_t_know,,,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Nibuwatar,5,55+,male,Chhetri,,farmer_laborer,,no_difficulty,4_somewhat_yes,,,,4_somewhat_yes,,,4_somewhat_yes,,,3_neutral,renters_excluded_from_distribution,ngo_plans_unclear,don_t_know,,,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Bhaise,1,40-54,male,Janajati,,farmer_laborer,,no_difficulty,3_neutral,long_term_shelter_(housing),livelihoods,seeds_and_fertilizers,4_somewhat_yes,,,4_somewhat_yes,,,2_not_very_much,relief_distributed_based_on_political_parties,reconstruction_process_taking_too_long,1_not_at_all,based_on_political_parties,based_on_caste_systems,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Bhaise,5,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),clean_water,housing_inspections,1_not_at_all,donêt_know_hoe_to_register_for_relief_services,relief_distributed_based_on_distance_from_road,1_not_at_all,how_to_get_shelter_materials,other,3_neutral,relief_distributed_based_on_severe_damage,ngo_do_not_listen_to_my_concerns,4_somewhat_yes,,,2_not_very_much,not_enough_blankets,3_neutral,,
Makwanpur,Bhaise,5,25-39,male,Janajati,,farmer_laborer,,no_difficulty,4_somewhat_yes,,,,2_not_very_much,do_not_trust_government,donêt_know_where_distribution_sites_are,3_neutral,news_about_government_decisions,how_to_get_shelter_materials,2_not_very_much,can_t_get_to_distribution_sites,relief_distributed_based_on_distance_from_road,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Makwanpur,Bhaise,5,40-54,male,Tamang,,other,Not mention,no_difficulty,2_not_very_much,housing_inspections,livelihoods,financial_support,1_not_at_all,government_doesn_t_know_what_its_doing,Do_not_trust_government,3_neutral,how_to_get_healthcare_psychosocial_support,how_to_register_for_access_support,4_somewhat_yes,,,2_not_very_much,first_come_first_served,only_if_damage_is_severe,3_neutral,not_enough_blankets,1_not_at_all,,
Makwanpur,Bhaise,5,40-54,male,other,not mentioned,farmer_laborer,,no_difficulty,2_not_very_much,clean_water,housing_inspections,toilets_sanitation,1_not_at_all,was_promised_relief_but_never_received,donêt_know_how_to_register_for_relief_services,1_not_at_all,news_about_government_decisions,how_to_get_healthcare_psychosocial_support,4_somewhat_yes,,,3_neutral,first_come_first_served,based_political_parties,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Bhaise,6,don_t_know,male,Tamang,,farmer_laborer,,no_difficulty,5_completely_yes,,,,2_not_very_much,donêt_know_hoe_to_register_for_relief_services,Do_not_trust_government,2_not_very_much,news_about_government_decisions,how_to_register_for_access_support,1_not_at_all,renters_excluded_from_distribution,ngo_do_not_listen_to_my_concerns,3_neutral,based_on_distance_from_main_road,based_political_parties,2_not_very_much,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Makwanpur,Bhaise,6,40-54,male,Tamang,,farmer_laborer,,no_difficulty,2_not_very_much,long_term_shelter_(housing),financial_support,livelihoods,3_neutral,can't_get_to_distribution_sites,government_doesnot_know_what_its_doing,3_neutral,how_to_get_healthcare_psychosocial_support,how_to_replace_personal_documentation,1_not_at_all,do_not_trust_NGOs,ngo_do_not_listen_to_my_concerns,don_t_know,,,1_not_at_all,do_not_have_warm_clothing,4_somewhat_yes,,
Makwanpur,Bhaise,5,25-39,male,Tamang,,farmer_laborer,,yes__some_diff,4_somewhat_yes,,,,1_not_at_all,reconstruction_process_taking_too_long,was_promised_relief_but_never_received,2_not_very_much,how_to_register_for_access_support,how_to_get_shelter_materials,2_not_very_much,do_not_trust_NGOs,ngo_do_not_listen_to_my_concerns,3_neutral,based_on_distance_from_main_road,first_come_first_served,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Bhaise,6,40-54,male,Janajati,,farmer_laborer,,no_difficulty,don_t_know,,,,1_not_at_all,do_not_trust_government,was_promised_relief_but_never_received,1_not_at_all,how_to_register_for_access_support,news_about_government_decision,1_not_at_all,donêt_know_where_distribution_sites_are,relief_distributed_based_on_first_come_first_served,don_t_know,,,1_not_at_all,do_not_have_warm_clothing,don_t_know,,
Makwanpur,Bhaise,6,40-54,male,Tamang,,farmer_laborer,,no_difficulty,4_somewhat_yes,,,,2_not_very_much,donêt_know_hoe_to_register_for_relief_services,donêt_know_where_distribution_sites_are,3_neutral,news_about_government_decisions,how_to_get_shelter_materials,2_not_very_much,relief_distributed_based_on_political_parties,relief_distributed_based_on_severe_damage,1_not_at_all,based_on_political_parties,first_come_first_served,4_somewhat_yes,,don_t_know,,
Makwanpur,Namtar,1,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),clean_water,healthcare,2_not_very_much,Government_plans_unclear,relief_distributed_based_on_distance_from_road,1_not_at_all,how_to_get_shelter_materials,news_about_government_decision,3_neutral,relief_distributed_based_on_first_come_first_served,ngo_do_not_listen_to_my_concerns,4_somewhat_yes,,,1_not_at_all,not_enough_blankets,2_not_very_much,,
Makwanpur,Namtar,1,55+,male,Tamang,,farmer_laborer,,yes__some_diff,1_not_at_all,financial_support,long_term_shelter__housing,healthcare,1_not_at_all,relifef_distributed_based_on_distance_from_road,relief_distributed_based_on_political_parties,don_t_know,,,4_somewhat_yes,,,2_not_very_much,first_come_first_served,based_on_distance_from_main_road,1_not_at_all,house_shelter_will_not_protect_against_cold,1_not_at_all,,
Makwanpur,Namtar,1,40-54,male,Tamang,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),healthcare,livelihoods,4_somewhat_yes,,,1_not_at_all,how_to_get_shelter_materials,news_about_government_decision,don_t_know,,,don_t_know,,,4_somewhat_yes,,3_neutral,,
Makwanpur,Namtar,1,25-39,male,Tamang,,farmer_laborer,,no_difficulty,3_neutral,long_term_shelter_(housing),toilets_sanitation,housing_inspections,2_not_very_much,relifef_distributed_based_on_political_parties,government_does_not_listen_to_my_concern,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,1_not_at_all,can_t_get_to_distribution_sites,not_included_distributions,4_somewhat_yes,,,1_not_at_all,do_not_have_warm_clothing,don_t_know,,
Makwanpur,Namtar,1,refused,male,other,not mentioned,other,Not mention,yes__some_diff,1_not_at_all,long_term_shelter_(housing),toilets_sanitation,clean_water,2_not_very_much,relifef_distributed_based_on_distance_from_road,donêt_know_where_distribution_sites_are,1_not_at_all,news_about_government_decisions,how_to_get_shelter_materials,5_completely_yes,,,4_somewhat_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Makwanpur,Ambhanjyang,4,55+,male,Brahmin,,farmer_laborer,,yes__some_diff,4_somewhat_yes,,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,was_promised_relief_but_never_received,ngo_plans_unclear,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Makwanpur,Ambhanjyang,4,15-24,male,Tamang,,farmer_laborer,,yes__some_diff,2_not_very_much,long_term_shelter_(housing),clean_water,financial_support,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,relief_distributed_based_on_political_parties,not_included_distributions,don_t_know,,,2_not_very_much,house_shelter_will_not_protect_against_cold,2_not_very_much,,
Makwanpur,Ambhanjyang,4,40-54,male,Brahmin,,farmer_laborer,,no_difficulty,5_completely_yes,,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,ngo_plans_unclear,do_not_trust_NGOs,5_completely_yes,,,4_somewhat_yes,,5_completely_yes,,
Makwanpur,Manahari,6,25-39,male,janajati,,farmer_laborer,,no_difficulty,4_somewhat_yes,,,,don_t_know,,,2_not_very_much,news_about_government_decisions,how_to_get_shelter_materials,don_t_know,,,4_somewhat_yes,,,4_somewhat_yes,,don_t_know,,
Makwanpur,Ambhanjyang,7,25-39,male,Brahmin,,farmer_laborer,,yes_a_lot_of,5_completely_yes,,,,5_completely_yes,,,5_completely_yes,,,1_not_at_all,ngo_plans_unclear,do_not_trust_NGOs,5_completely_yes,,,1_not_at_all,house_shelter_will_not_protect_against_cold,5_completely_yes,,
Makwanpur,Ambhanjyang,7,40-54,male,Dalit,,other,Tailoring,no_difficulty,4_somewhat_yes,,,,4_somewhat_yes,,,5_completely_yes,,,1_not_at_all,ngo_plans_unclear,do_not_trust_NGOs,5_completely_yes,,,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Manahari,8,40-54,male,Brahmin,,farmer_laborer,,no_difficulty,5_completely_yes,,,,5_completely_yes,,,5_completely_yes,,,4_somewhat_yes,,,3_neutral,only_if_damage_is_severe,based_political_parties,5_completely_yes,,4_somewhat_yes,,
Makwanpur,Makwanpurghadi,1,25-39,male,Tamang,,other,Driver,no_difficulty,4_somewhat_yes,,,,1_not_at_all,Government_plans_unclear,was_promised_relief_but_never_received,5_completely_yes,,,1_not_at_all,ngo_plans_unclear,can_t_get_to_distribution_sites,5_completely_yes,,,4_somewhat_yes,,4_somewhat_yes,,
Makwanpur,Manahari,8,25-39,male,Tamang,,farmer_laborer,,no_difficulty,don_t_know,,,,don_t_know,,,don_t_know,,,don_t_know,,,don_t_know,,,5_completely_yes,,don_t_know,,
Makwanpur,Makwanpurghadi,1,40-54,male,Tamang,,farmer_laborer,,no_difficulty,1_not_at_all,long_term_shelter_(housing),clean_water,financial_support,1_not_at_all,relifef_distributed_based_on_political_parties,was_promised_relief_but_never_received,4_somewhat_yes,,,1_not_at_all,ngo_plans_unclear,do_not_trust_NGOs,1_not_at_all,first_come_first_served,based_political_parties,1_not_at_all,house_shelter_will_not_protect_against_cold,4_somewhat_yes,,
Makwanpur,Manahari,8,15-24,male,Tamang,,farmer_laborer,,no_difficulty,don_t_know,,,,4_somewhat_yes,,,don_t_know,,,don_t_know,,,don_t_know,,,5_completely_yes,,don_t_know,,
